0.00310799,0.00484072,0.00646718,0.00788653,0.00317011,0.00415081,0.00478405,0.0054774,0.00639741,0.00764095,0.0327564,0.0261434,0.0113947,0.00693708,0.0111783,0.0148182,0.0167003,0.0136302,0.0141355,0.00878792,0.00857994,0.00261049,0.00675134,0.00387342,0.00496302,0.00598267,0.00779601,0.00949811,0.00897867,0.0362836
0.00310663,0.00729756,0.0075625,0.00336869,0.00846988,0.00282304,0.00383002,0.00463289,0.0055068,0.00658395,0.0120163,0.0339068,0.0306637,0.00791818,0.0117112,0.0149781,0.0167423,0.0139557,0.0146413,0.00962176,0.00272883,0.00936729,0.00403479,0.00777371,0.00515296,0.00619711,0.00720428,0.00897867,0.010616,0.0391921
0.00310587,0.00927979,0.00855725,0.00501287,0.00322022,0.00845525,0.00832631,0.00850371,0.0090051,0.00980593,0.0109232,0.018714,0.0346583,0.0330855,0.0125831,0.0154095,0.0168666,0.0141973,0.0150284,0.0103795,0.00277982,0.00419307,0.0102882,0.00531534,0.00887127,0.00639465,0.00739331,0.00834576,0.0100215,0.0425161
0.00310564,0.0110136,0.00949678,0.00632094,0.00319771,0.00442085,0.00264314,0.00378641,0.00474825,0.00569139,0.00667496,0.00777987,0.0221306,0.0351498,0.0375283,0.0162867,0.0172759,0.014455,0.0152674,0.0109829,0.00280199,0.00427331,0.00545744,0.0112498,0.00651121,0.00992048,0.00753198,0.00845872,0.00933114,0.045337
0.00310558,0.0125848,0.0103933,0.00746901,0.00317996,0.00443746,0.00517342,0.00584815,0.0066017,0.00741239,0.00822025,0.00905372,0.0100492,0.0263155,0.0355256,0.0435933,0.0181715,0.0149252,0.0154864,0.0114125,0.00421372,0.00283379,0.00553159,0.006602,0.0121477,0.00759214,0.0108394,0.00852677,0.00937871,0.047702
0.00310555,0.0140372,0.0112506,0.00851811,0.00317027,0.00444185,0.00520657,0.00257676,0.00388295,0.00501399,0.00601333,0.0068759,0.00770912,0.00868518,0.0293321,0.0358646,0.0501591,0.0158048,0.0159226,0.0117877,0.0052589,0.0042438,0.00285994,0.00664344,0.00763163,0.0129357,0.00854944,0.0116332,0.00940324,0.0499353
0.00310556,0.0153967,0.012071,0.00949394,0.00316596,0.00444276,0.00522203,0.00595944,0.00259336,0.00401117,0.00519989,0.00616593,0.00695967,0.00774456,0.00869782,0.0321283,0.0361959,0.0550375,0.0167967,0.0123141,0.00611209,0.00527747,0.0042637,0.00287543,0.00763716,0.00855743,0.0136312,0.00940961,0.0123472,0.0520707
0.00310557,0.0166807,0.0128575,0.0104106,0.00316428,0.0044429,0.00522872,0.00597892,0.00685691,0.0026794,0.00274735,0.00418766,0.00525671,0.00611627,0.00695161,0.00793199,0.0344413,0.0365265,0.0600973,0.0131786,0.00694813,0.006121,0.0052877,0.00427359,0.00288238,0.00853871,0.00940367,0.0142705,0.0102042,0.0551417
0.00310557,0.0179021,0.0136139,0.0112779,0.00316373,0.00444295,0.0052314,0.00598765,0.0068791,0.00790128,0.00421507,0.00282347,0.00424662,0.00528353,0.00612493,0.00695382,0.00793236,0.0366544,0.0368556,0.0633941,0.0079299,0.00695196,0.00612524,0.00529208,0.00427738,0.00288477,0.00937255,0.0101932,0.0148787,0.057393
0.00310557,0.0190704,0.0143435,0.0121034,0.00316358,0.00444293,0.00523238,0.00599126,0.00688904,0.00792458,0.00898877,0.00552157,0.00286368,0.00426981,0.00529164,0.00612698,0.00695424,0.00793233,0.0387816,0.0371823,0.0648964,0.0079315,0.00695357,0.00612682,0.00529353,0.00427854,0.00288543,0.0101561,0.0109409,0.0612606
0.00310557,0.0201927,0.0150491,0.0128932,0.00316351,0.0044429,0.00523274,0.00599262,0.00689306,0.00793467,0.00901002,0.00999324,0.00665211,0.00287945,0.00427682,0.0052936,0.00612736,0.00695427,0.00793231,0.0408339,0.0375062,0.0663709,0.0079321,0.0069541,0.0061273,0.00529392,0.00427884,0.00288556,0.0109002,0.0636322
0.00310557,0.0212749,0.0157334,0.013652,0.0031635,0.00444293,0.00523285,0.00599303,0.00689457,0.00793879,0.00901848,0.0100102,0.0108657,0.00764512,0.0028842,0.00427851,0.00529398,0.00612742,0.00695427,0.00793231,0.0428196,0.0378271,0.0678214,0.00793227,0.00695424,0.00612742,0.00529401,0.00427889,0.0028856,0.0657876
0.00310557,0.0223216,0.0163983,0.0143836,0.0031635,0.00444293,0.00523286,0.00599317,0.0068951,0.00794027,0.0090217,0.0100159,0.0108793,0.0116327,0.0085424,0.00288534,0.00427884,0.00529404,0.00612742,0.00695427,0.00793231,0.0447457,0.0381461,0.0692505,0.00793231,0.00695427,0.00612742,0.00529404,0.00427889,0.0653578
0.00310557,0.0233365,0.0170458,0.0150913,0.0031635,0.00444293,0.00523287,0.0059932,0.00689523,0.00794076,0.00902287,0.0100179,0.0108832,0.011645,0.0123356,0.00937372,0.00288557,0.00427889,0.00529404,0.00612742,0.00695427,0.00793231,0.046618,0.0384631,0.0706597,0.00793231,0.00695427,0.00612742,0.00529404,0.0640113
0.00310557,0.0243228,0.0176773,0.0157774,0.0031635,0.00444293,0.00523287,0.00599322,0.00689529,0.00794094,0.00902325,0.0100186,0.0108841,0.0116478,0.0123481,0.0130014,0.0101564,0.0028856,0.00427889,0.00529404,0.00612742,0.00695427,0.00793231,0.0484415,0.0387784,0.0720505,0.00793231,0.00695427,0.00612742,0.062085
0.00310557,0.0252831,0.018294,0.0164442,0.0031635,0.00444293,0.00523287,0.00599322,0.00689531,0.00794096,0.00902337,0.0100188,0.0108844,0.0116485,0.0123507,0.0130143,0.013642,0.0109002,0.0028856,0.00427889,0.00529404,0.00612742,0.00695427,0.00793231,0.0502203,0.039092,0.0734236,0.00793231,0.00695427,0.0605555
0.00310557,0.0262197,0.0188972,0.0170935,0.0031635,0.00444293,0.00523287,0.00599322,0.00689531,0.00794097,0.0090234,0.0100189,0.0108845,0.0116486,0.0123511,0.013017,0.0136555,0.0142624,0.0116116,0.0028856,0.00427889,0.00529404,0.00612742,0.00695427,0.00793231,0.051958,0.0394039,0.0747797,0.00793231,0.0603009
